image_path,ground_truth,prediction,success,error
../data/validation/Roshmalai/000181.jpg,Roshmalai,Rosogolla,True,
../data/validation/Roshmalai/000156.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (154).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (142).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (158).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (162).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (163).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (159).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (143).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (155).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (140).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (156).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (160).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (161).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (157).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (141).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000173.jpg,Roshmalai,Rosogolla,True,
../data/validation/Roshmalai/000167.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000166.jpg,Roshmalai,Rosogolla,True,
../data/validation/Roshmalai/000158.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000170.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (146).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000171.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (150).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000159.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (151).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000175.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000149.jpg,Roshmalai,Rosogolla,True,
../data/validation/Roshmalai/Roshmalai (147).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000148.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000174.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000160.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000176.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000162.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000177.jpg,Roshmalai,Roshmalai,True,
../data/validation/Rosogolla/gettyimages-638720465-612x612.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/maxresdefault (6).jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/mqdefault.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/hqdefault (3).jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/15317818_1557886557558344_7710546645751716507_n.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/82378450_697610074124798_5487008496680905107_n.jpg,Rosogolla,Roshogolla,True,
../data/validation/Rosogolla/kisspng-rasgulla-bengali-cuisine-sandesh-kheer-milk-5af3c08e55fd01.6658111815259239823522.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/rasgollas-2_story_647_073015013430.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000496.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000509.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000508.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000497.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000454.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000468.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000456.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000495.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000522.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/images (15).jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/IMG_20201111_154348.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/117681545_133385978443303_1359204205022372181_n.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000523.jpg,Rosogolla,Roshogolla,True,
../data/validation/Rosogolla/000494.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000480.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000457.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000453.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000484.jpg,Rosogolla,Rasgulla,True,
../data/validation/Rosogolla/000527.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000526.jpg,Rosogolla,Panta Ilish,True,
../data/validation/Rosogolla/0303628_sponge-rushgolla-1kg_300.jpeg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/images (6).jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000485.jpg,Rosogolla,Rasgulla,True,
../data/validation/Rosogolla/000452.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/146ccaa3-92af-4bd4-a430-495b0282a884_thumb.jpeg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000450.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000478.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000493.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000487.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000524.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000530.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000531.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000525.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000486.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000492.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000479.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000451.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000448.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000460.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000528.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000500.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000515.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/398.-RASGULLA.png,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000461.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000475.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000449.jpg,Rosogolla,Laddoo,True,
../data/validation/Rosogolla/000463.jpg,Rosogolla,Rasgulla,True,
../data/validation/Rosogolla/000477.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000488.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/aa4bdce1ccfd-rosh-golla.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000516.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000489.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/4fc23b0897d7aa360fcf8fcc097d6010e46548da_607x400.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000462.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/1543903823.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000466.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000472.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000499.jpg,Rosogolla,Payesh,True,
../data/validation/Rosogolla/000512.jpg,Rosogolla,Lemon Barfi,True,
../data/validation/Rosogolla/000506.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/0001594_roshgolla-22-lbs_510.jpeg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/maxresdefault (3).jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000507.jpg,Rosogolla,Roshogolla,True,
../data/validation/Rosogolla/000513.jpg,Rosogolla,Roshmalai,True,
../data/validation/Rosogolla/000498.jpg,Rosogolla,Roshogolla,True,
../data/validation/Rosogolla/000473.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000467.jpg,Rosogolla,Gulab Jamun,True,
../data/validation/Rosogolla/000471.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000465.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000505.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000511.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/2-4.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/000504.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/baijal-sweets-and-confectioners-shikohabad-firozabad-sweet-shops-lvl1tt857u.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/EHpx2A3VUAYlHZT.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/200308roshgolla.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/7cQMyyFkcYpWqxbAUc6a.jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/images (10).jpg,Rosogolla,Rosogolla,True,
../data/validation/Rosogolla/orig_8810a58e63cbb77509d70e7f67bc44625c76dc94.jpg,Rosogolla,Rosogolla,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (124).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (112).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (128).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (129).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (113).jpg,S.P.Chomchom,Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (125).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (114).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (118).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (122).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (123).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (119).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (115).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (116).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (120).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (121).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (117).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (126).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (130).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (111).jpg,S.P.Chomchom,S.P.Chomchom,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (131).jpg,S.P.Chomchom,Patishapta,True,
../data/validation/S.P.Chomchom/S.P.Chomchom (127).jpg,S.P.Chomchom,Patishapta,True,
../data/validation/Sada Chomchom/Sada Chomchom (107).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (111).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (110).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (106).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (101).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (96).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (97).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (100).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (98).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (103).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (102).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (99).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (109).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (113).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (105).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (104).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (112).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sada Chomchom/Sada Chomchom (108).jpg,Sada Chomchom,Sada Chomchom,True,
../data/validation/Sajer Pitha/Sajer Pitha (96).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (102).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (103).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (97).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (104).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (108).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (109).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (105).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (106).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (110).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (111).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (107).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (98).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (100).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (95).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (101).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Sajer Pitha/Sajer Pitha (99).jpg,Sajer Pitha,Sajer Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (88).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (84).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (92).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (93).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (85).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (89).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (82).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (94).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (95).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (83).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (81).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (90).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (86).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (87).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shamok Pitha/Shamok Pitha (91).jpg,Shamok Pitha,Shamok Pitha,True,
../data/validation/Shemai/Shemai (93).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (100).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (89).jpg,Shemai,Pitha,True,
../data/validation/Shemai/Shemai (101).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (88).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (92).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (99).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (95).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (94).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (98).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (97).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (96).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (91).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (87).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (102).jpg,Shemai,Shemai,True,
../data/validation/Shemai/Shemai (90).jpg,Shemai,Shemai,True,
